Enthalpy_L,Enthalpy_V,Entropy_L,Entropy_V,dryness,Enthalpy,Entropy
600.74,2736.9,1.7671,6.904,0.47000000000000003,1604.7352,4.181443
600.74,2736.9,1.7671,6.904,0.48,1626.0967999999998,4.232812
600.74,2736.9,1.7671,6.904,0.49,1647.4584,4.284180999999999
600.74,2736.9,1.7671,6.904,0.5,1668.82,4.33555
600.74,2736.9,1.7671,6.904,0.51,1690.1816,4.386919
600.74,2736.9,1.7671,6.904,0.52,1711.5432,4.438288
600.74,2736.9,1.7671,6.904,0.53,1732.9048,4.489657
600.74,2736.9,1.7671,6.904,0.54,1754.2664,4.541026
600.74,2736.9,1.7671,6.904,0.55,1775.628,4.592395
600.74,2736.9,1.7671,6.904,0.56,1796.9896,4.643764
600.74,2736.9,1.7671,6.904,0.5700000000000001,1818.3512,4.695133
600.74,2736.9,1.7671,6.904,0.58,1839.7127999999998,4.7465019999999996
600.74,2736.9,1.7671,6.904,0.59,1861.0744,4.797871
600.74,2736.9,1.7671,6.904,0.6,1882.436,4.84924
600.74,2736.9,1.7671,6.904,0.61,1903.7975999999999,4.900608999999999
600.74,2736.9,1.7671,6.904,0.62,1925.1591999999998,4.9519779999999995
600.74,2736.9,1.7671,6.904,0.63,1946.5208,5.003347
600.74,2736.9,1.7671,6.904,0.64,1967.8824,5.054716
600.74,2736.9,1.7671,6.904,0.65,1989.244,5.106085
600.74,2736.9,1.7671,6.904,0.66,2010.6055999999999,5.1574539999999995
600.74,2736.9,1.7671,6.904,0.67,2031.9672,5.208823
600.74,2736.9,1.7671,6.904,0.68,2053.3288000000002,5.260192
600.74,2736.9,1.7671,6.904,0.6900000000000001,2074.6904,5.311561
600.74,2736.9,1.7671,6.904,0.7000000000000001,2096.052,5.36293
600.74,2736.9,1.7671,6.904,0.71,2117.4136,5.414299
600.74,2736.9,1.7671,6.904,0.72,2138.7752,5.465668
600.74,2736.9,1.7671,6.904,0.73,2160.1367999999998,5.517036999999999
600.74,2736.9,1.7671,6.904,0.74,2181.4984,5.5684059999999995
600.74,2736.9,1.7671,6.904,0.75,2202.8599999999997,5.619775
600.74,2736.9,1.7671,6.904,0.76,2224.2216,5.671144
600.74,2736.9,1.7671,6.904,0.77,2245.5832,5.722513
600.74,2736.9,1.7671,6.904,0.78,2266.9448,5.773882
600.74,2736.9,1.7671,6.904,0.79,2288.3064,5.825251
600.74,2736.9,1.7671,6.904,0.8,2309.6679999999997,5.87662
600.74,2736.9,1.7671,6.904,0.81,2331.0296,5.927989
600.74,2736.9,1.7671,6.904,0.8200000000000001,2352.3912,5.979358
600.74,2736.9,1.7671,6.904,0.8300000000000001,2373.7528,6.030727000000001
600.74,2736.9,1.7671,6.904,0.84,2395.1144,6.082096
600.74,2736.9,1.7671,6.904,0.85,2416.4759999999997,6.133465
600.74,2736.9,1.7671,6.904,0.86,2437.8376,6.1848339999999995
600.74,2736.9,1.7671,6.904,0.87,2459.1992,6.236203
600.74,2736.9,1.7671,6.904,0.88,2480.5608,6.287572
600.74,2736.9,1.7671,6.904,0.89,2501.9224,6.338941
600.74,2736.9,1.7671,6.904,0.9,2523.2839999999997,6.39031
600.74,2736.9,1.7671,6.904,0.91,2544.6456,6.441679
600.74,2736.9,1.7671,6.904,0.92,2566.0072,6.493048
600.74,2736.9,1.7671,6.904,0.93,2587.3688,6.544417
600.74,2736.9,1.7671,6.904,0.9400000000000001,2608.7304,6.595786
600.74,2736.9,1.7671,6.904,0.9500000000000001,2630.092,6.647155000000001
600.74,2736.9,1.7671,6.904,0.96,2651.4536,6.698524
600.74,2736.9,1.7671,6.904,0.97,2672.8152,6.749893
600.74,2736.9,1.7671,6.904,0.98,2694.1768,6.8012619999999995
600.74,2736.9,1.7671,6.904,0.99,2715.5383999999995,6.852631
604.65,2738.1,1.7765,6.8955,0.0,604.65,1.7765
604.65,2738.1,1.7765,6.8955,0.01,625.9845,1.82769
604.65,2738.1,1.7765,6.8955,0.02,647.319,1.8788799999999999
604.65,2738.1,1.7765,6.8955,0.03,668.6535,1.93007
604.65,2738.1,1.7765,6.8955,0.04,689.9879999999999,1.98126
604.65,2738.1,1.7765,6.8955,0.05,711.3225,2.03245
604.65,2738.1,1.7765,6.8955,0.06,732.6569999999999,2.08364
604.65,2738.1,1.7765,6.8955,0.07,753.9915,2.13483
604.65,2738.1,1.7765,6.8955,0.08,775.326,2.18602
604.65,2738.1,1.7765,6.8955,0.09,796.6605,2.23721
604.65,2738.1,1.7765,6.8955,0.1,817.995,2.2884
604.65,2738.1,1.7765,6.8955,0.11,839.3294999999999,2.33959
604.65,2738.1,1.7765,6.8955,0.12,860.664,2.39078
604.65,2738.1,1.7765,6.8955,0.13,881.9984999999999,2.44197
604.65,2738.1,1.7765,6.8955,0.14,903.333,2.49316
604.65,2738.1,1.7765,6.8955,0.15,924.6675,2.5443499999999997
604.65,2738.1,1.7765,6.8955,0.16,946.002,2.5955399999999997
604.65,2738.1,1.7765,6.8955,0.17,967.3364999999999,2.64673
604.65,2738.1,1.7765,6.8955,0.18,988.6709999999999,2.69792
604.65,2738.1,1.7765,6.8955,0.19,1010.0055,2.74911
604.65,2738.1,1.7765,6.8955,0.2,1031.34,2.8003
604.65,2738.1,1.7765,6.8955,0.21,1052.6744999999999,2.85149
604.65,2738.1,1.7765,6.8955,0.22,1074.009,2.90268
604.65,2738.1,1.7765,6.8955,0.23,1095.3435,2.95387
604.65,2738.1,1.7765,6.8955,0.24,1116.6779999999999,3.00506
604.65,2738.1,1.7765,6.8955,0.25,1138.0124999999998,3.05625
604.65,2738.1,1.7765,6.8955,0.26,1159.347,3.10744
604.65,2738.1,1.7765,6.8955,0.27,1180.6815,3.15863
604.65,2738.1,1.7765,6.8955,0.28,1202.016,3.20982
604.65,2738.1,1.7765,6.8955,0.29,1223.3505,3.2610099999999997
604.65,2738.1,1.7765,6.8955,0.3,1244.685,3.3122
604.65,2738.1,1.7765,6.8955,0.31,1266.0194999999999,3.36339
604.65,2738.1,1.7765,6.8955,0.32,1287.3539999999998,3.41458
604.65,2738.1,1.7765,6.8955,0.33,1308.6885,3.46577
604.65,2738.1,1.7765,6.8955,0.34,1330.023,3.51696
604.65,2738.1,1.7765,6.8955,0.35000000000000003,1351.3575,3.56815
604.65,2738.1,1.7765,6.8955,0.36,1372.692,3.61934
604.65,2738.1,1.7765,6.8955,0.37,1394.0265,3.67053
604.65,2738.1,1.7765,6.8955,0.38,1415.3609999999999,3.72172
604.65,2738.1,1.7765,6.8955,0.39,1436.6954999999998,3.77291
604.65,2738.1,1.7765,6.8955,0.4,1458.03,3.8241
604.65,2738.1,1.7765,6.8955,0.41000000000000003,1479.3645000000001,3.87529
604.65,2738.1,1.7765,6.8955,0.42,1500.6989999999998,3.9264799999999997
604.65,2738.1,1.7765,6.8955,0.43,1522.0335,3.97767
604.65,2738.1,1.7765,6.8955,0.44,1543.368,4.02886
604.65,2738.1,1.7765,6.8955,0.45,1564.7024999999999,4.08005
604.65,2738.1,1.7765,6.8955,0.46,1586.0369999999998,4.13124
604.65,2738.1,1.7765,6.8955,0.47000000000000003,1607.3715,4.18243
604.65,2738.1,1.7765,6.8955,0.48,1628.7059999999997,4.23362
604.65,2738.1,1.7765,6.8955,0.49,1650.0405,4.28481
604.65,2738.1,1.7765,6.8955,0.5,1671.375,4.336
604.65,2738.1,1.7765,6.8955,0.51,1692.7095,4.38719
604.65,2738.1,1.7765,6.8955,0.52,1714.0439999999999,4.43838
604.65,2738.1,1.7765,6.8955,0.53,1735.3784999999998,4.4895700000000005
604.65,2738.1,1.7765,6.8955,0.54,1756.7129999999997,4.540760000000001
604.65,2738.1,1.7765,6.8955,0.55,1778.0475000000001,4.591950000000001
604.65,2738.1,1.7765,6.8955,0.56,1799.382,4.643140000000001
604.65,2738.1,1.7765,6.8955,0.5700000000000001,1820.7165,4.694330000000001
604.65,2738.1,1.7765,6.8955,0.58,1842.051,4.745519999999999
604.65,2738.1,1.7765,6.8955,0.59,1863.3854999999999,4.796709999999999
604.65,2738.1,1.7765,6.8955,0.6,1884.7199999999998,4.847899999999999
604.65,2738.1,1.7765,6.8955,0.61,1906.0544999999997,4.899089999999999
604.65,2738.1,1.7765,6.8955,0.62,1927.3889999999997,4.950279999999999
604.65,2738.1,1.7765,6.8955,0.63,1948.7235,5.001469999999999
604.65,2738.1,1.7765,6.8955,0.64,1970.058,5.0526599999999995
604.65,2738.1,1.7765,6.8955,0.65,1991.3925,5.1038499999999996
604.65,2738.1,1.7765,6.8955,0.66,2012.7269999999999,5.15504
604.65,2738.1,1.7765,6.8955,0.67,2034.0614999999998,5.20623
604.65,2738.1,1.7765,6.8955,0.68,2055.3959999999997,5.25742
604.65,2738.1,1.7765,6.8955,0.6900000000000001,2076.7305,5.30861
604.65,2738.1,1.7765,6.8955,0.7000000000000001,2098.065,5.3598
604.65,2738.1,1.7765,6.8955,0.71,2119.3995,5.41099
604.65,2738.1,1.7765,6.8955,0.72,2140.734,5.46218
604.65,2738.1,1.7765,6.8955,0.73,2162.0685,5.51337
604.65,2738.1,1.7765,6.8955,0.74,2183.403,5.56456
604.65,2738.1,1.7765,6.8955,0.75,2204.7374999999997,5.61575
604.65,2738.1,1.7765,6.8955,0.76,2226.0719999999997,5.66694
604.65,2738.1,1.7765,6.8955,0.77,2247.4065,5.71813
604.65,2738.1,1.7765,6.8955,0.78,2268.741,5.7693200000000004
604.65,2738.1,1.7765,6.8955,0.79,2290.0755,5.8205100000000005
604.65,2738.1,1.7765,6.8955,0.8,2311.41,5.871700000000001
604.65,2738.1,1.7765,6.8955,0.81,2332.7445,5.922890000000001
604.65,2738.1,1.7765,6.8955,0.8200000000000001,2354.079,5.974080000000001
604.65,2738.1,1.7765,6.8955,0.8300000000000001,2375.4135,6.025270000000001
604.65,2738.1,1.7765,6.8955,0.84,2396.7479999999996,6.076459999999999
604.65,2738.1,1.7765,6.8955,0.85,2418.0825,6.127649999999999
604.65,2738.1,1.7765,6.8955,0.86,2439.417,6.178839999999999
604.65,2738.1,1.7765,6.8955,0.87,2460.7515,6.230029999999999
604.65,2738.1,1.7765,6.8955,0.88,2482.086,6.281219999999999
604.65,2738.1,1.7765,6.8955,0.89,2503.4204999999997,6.332409999999999
604.65,2738.1,1.7765,6.8955,0.9,2524.7549999999997,6.3835999999999995
604.65,2738.1,1.7765,6.8955,0.91,2546.0895,6.43479
604.65,2738.1,1.7765,6.8955,0.92,2567.424,6.48598
604.65,2738.1,1.7765,6.8955,0.93,2588.7585,6.53717
604.65,2738.1,1.7765,6.8955,0.9400000000000001,2610.093,6.58836
604.65,2738.1,1.7765,6.8955,0.9500000000000001,2631.4275,6.63955
604.65,2738.1,1.7765,6.8955,0.96,2652.7619999999997,6.69074
604.65,2738.1,1.7765,6.8955,0.97,2674.0964999999997,6.74193
604.65,2738.1,1.7765,6.8955,0.98,2695.431,6.79312
604.65,2738.1,1.7765,6.8955,0.99,2716.7655,6.84431
604.65,2738.1,1.7765,6.8955,0.0,604.65,1.7765
604.65,2738.1,1.7765,6.8955,0.01,625.9845,1.82769
604.65,2738.1,1.7765,6.8955,0.02,647.319,1.8788799999999999
604.65,2738.1,1.7765,6.8955,0.03,668.6535,1.93007
604.65,2738.1,1.7765,6.8955,0.04,689.9879999999999,1.98126
604.65,2738.1,1.7765,6.8955,0.05,711.3225,2.03245
604.65,2738.1,1.7765,6.8955,0.06,732.6569999999999,2.08364
604.65,2738.1,1.7765,6.8955,0.07,753.9915,2.13483
604.65,2738.1,1.7765,6.8955,0.08,775.326,2.18602
604.65,2738.1,1.7765,6.8955,0.09,796.6605,2.23721
604.65,2738.1,1.7765,6.8955,0.1,817.995,2.2884
604.65,2738.1,1.7765,6.8955,0.11,839.3294999999999,2.33959
604.65,2738.1,1.7765,6.8955,0.12,860.664,2.39078
604.65,2738.1,1.7765,6.8955,0.13,881.9984999999999,2.44197
604.65,2738.1,1.7765,6.8955,0.14,903.333,2.49316
604.65,2738.1,1.7765,6.8955,0.15,924.6675,2.5443499999999997
604.65,2738.1,1.7765,6.8955,0.16,946.002,2.5955399999999997
604.65,2738.1,1.7765,6.8955,0.17,967.3364999999999,2.64673
604.65,2738.1,1.7765,6.8955,0.18,988.6709999999999,2.69792
604.65,2738.1,1.7765,6.8955,0.19,1010.0055,2.74911
604.65,2738.1,1.7765,6.8955,0.2,1031.34,2.8003
604.65,2738.1,1.7765,6.8955,0.21,1052.6744999999999,2.85149
604.65,2738.1,1.7765,6.8955,0.22,1074.009,2.90268
604.65,2738.1,1.7765,6.8955,0.23,1095.3435,2.95387
604.65,2738.1,1.7765,6.8955,0.24,1116.6779999999999,3.00506
604.65,2738.1,1.7765,6.8955,0.25,1138.0124999999998,3.05625
604.65,2738.1,1.7765,6.8955,0.26,1159.347,3.10744
604.65,2738.1,1.7765,6.8955,0.27,1180.6815,3.15863
604.65,2738.1,1.7765,6.8955,0.28,1202.016,3.20982
604.65,2738.1,1.7765,6.8955,0.29,1223.3505,3.2610099999999997
604.65,2738.1,1.7765,6.8955,0.3,1244.685,3.3122
604.65,2738.1,1.7765,6.8955,0.31,1266.0194999999999,3.36339
604.65,2738.1,1.7765,6.8955,0.32,1287.3539999999998,3.41458
604.65,2738.1,1.7765,6.8955,0.33,1308.6885,3.46577
604.65,2738.1,1.7765,6.8955,0.34,1330.023,3.51696
604.65,2738.1,1.7765,6.8955,0.35000000000000003,1351.3575,3.56815
604.65,2738.1,1.7765,6.8955,0.36,1372.692,3.61934
604.65,2738.1,1.7765,6.8955,0.37,1394.0265,3.67053
604.65,2738.1,1.7765,6.8955,0.38,1415.3609999999999,3.72172
604.65,2738.1,1.7765,6.8955,0.39,1436.6954999999998,3.77291
604.65,2738.1,1.7765,6.8955,0.4,1458.03,3.8241
604.65,2738.1,1.7765,6.8955,0.41000000000000003,1479.3645000000001,3.87529
604.65,2738.1,1.7765,6.8955,0.42,1500.6989999999998,3.9264799999999997
604.65,2738.1,1.7765,6.8955,0.43,1522.0335,3.97767
604.65,2738.1,1.7765,6.8955,0.44,1543.368,4.02886
604.65,2738.1,1.7765,6.8955,0.45,1564.7024999999999,4.08005
604.65,2738.1,1.7765,6.8955,0.46,1586.0369999999998,4.13124
604.65,2738.1,1.7765,6.8955,0.47000000000000003,1607.3715,4.18243
604.65,2738.1,1.7765,6.8955,0.48,1628.7059999999997,4.23362
604.65,2738.1,1.7765,6.8955,0.49,1650.0405,4.28481
604.65,2738.1,1.7765,6.8955,0.5,1671.375,4.336
604.65,2738.1,1.7765,6.8955,0.51,1692.7095,4.38719
604.65,2738.1,1.7765,6.8955,0.52,1714.0439999999999,4.43838
604.65,2738.1,1.7765,6.8955,0.53,1735.3784999999998,4.4895700000000005
604.65,2738.1,1.7765,6.8955,0.54,1756.7129999999997,4.540760000000001
604.65,2738.1,1.7765,6.8955,0.55,1778.0475000000001,4.591950000000001
604.65,2738.1,1.7765,6.8955,0.56,1799.382,4.643140000000001
604.65,2738.1,1.7765,6.8955,0.5700000000000001,1820.7165,4.694330000000001
604.65,2738.1,1.7765,6.8955,0.58,1842.051,4.745519999999999
604.65,2738.1,1.7765,6.8955,0.59,1863.3854999999999,4.796709999999999
604.65,2738.1,1.7765,6.8955,0.6,1884.7199999999998,4.847899999999999
604.65,2738.1,1.7765,6.8955,0.61,1906.0544999999997,4.899089999999999
604.65,2738.1,1.7765,6.8955,0.62,1927.3889999999997,4.950279999999999
604.65,2738.1,1.7765,6.8955,0.63,1948.7235,5.001469999999999
604.65,2738.1,1.7765,6.8955,0.64,1970.058,5.0526599999999995
604.65,2738.1,1.7765,6.8955,0.65,1991.3925,5.1038499999999996
604.65,2738.1,1.7765,6.8955,0.66,2012.7269999999999,5.15504
604.65,2738.1,1.7765,6.8955,0.67,2034.0614999999998,5.20623
604.65,2738.1,1.7765,6.8955,0.68,2055.3959999999997,5.25742
604.65,2738.1,1.7765,6.8955,0.6900000000000001,2076.7305,5.30861
604.65,2738.1,1.7765,6.8955,0.7000000000000001,2098.065,5.3598
604.65,2738.1,1.7765,6.8955,0.71,2119.3995,5.41099
604.65,2738.1,1.7765,6.8955,0.72,2140.734,5.46218
604.65,2738.1,1.7765,6.8955,0.73,2162.0685,5.51337
604.65,2738.1,1.7765,6.8955,0.74,2183.403,5.56456
604.65,2738.1,1.7765,6.8955,0.75,2204.7374999999997,5.61575
604.65,2738.1,1.7765,6.8955,0.76,2226.0719999999997,5.66694
604.65,2738.1,1.7765,6.8955,0.77,2247.4065,5.71813
604.65,2738.1,1.7765,6.8955,0.78,2268.741,5.7693200000000004
604.65,2738.1,1.7765,6.8955,0.79,2290.0755,5.8205100000000005
604.65,2738.1,1.7765,6.8955,0.8,2311.41,5.871700000000001
604.65,2738.1,1.7765,6.8955,0.81,2332.7445,5.922890000000001
604.65,2738.1,1.7765,6.8955,0.8200000000000001,2354.079,5.974080000000001
604.65,2738.1,1.7765,6.8955,0.8300000000000001,2375.4135,6.025270000000001
604.65,2738.1,1.7765,6.8955,0.84,2396.7479999999996,6.076459999999999
604.65,2738.1,1.7765,6.8955,0.85,2418.0825,6.127649999999999
604.65,2738.1,1.7765,6.8955,0.86,2439.417,6.178839999999999
604.65,2738.1,1.7765,6.8955,0.87,2460.7515,6.230029999999999
604.65,2738.1,1.7765,6.8955,0.88,2482.086,6.281219999999999
604.65,2738.1,1.7765,6.8955,0.89,2503.4204999999997,6.332409999999999
604.65,2738.1,1.7765,6.8955,0.9,2524.7549999999997,6.3835999999999995
604.65,2738.1,1.7765,6.8955,0.91,2546.0895,6.43479
604.65,2738.1,1.7765,6.8955,0.92,2567.424,6.48598
604.65,2738.1,1.7765,6.8955,0.93,2588.7585,6.53717
604.65,2738.1,1.7765,6.8955,0.9400000000000001,2610.093,6.58836
604.65,2738.1,1.7765,6.8955,0.9500000000000001,2631.4275,6.63955
604.65,2738.1,1.7765,6.8955,0.96,2652.7619999999997,6.69074
604.65,2738.1,1.7765,6.8955,0.97,2674.0964999999997,6.74193
604.65,2738.1,1.7765,6.8955,0.98,2695.431,6.79312
604.65,2738.1,1.7765,6.8955,0.99,2716.7655,6.84431
612.25,2740.3,1.7946,6.8791,0.0,612.25,1.7946
612.25,2740.3,1.7946,6.8791,0.01,633.5305,1.845445
612.25,2740.3,1.7946,6.8791,0.02,654.811,1.89629
612.25,2740.3,1.7946,6.8791,0.03,676.0915,1.947135
612.25,2740.3,1.7946,6.8791,0.04,697.3720000000001,1.99798
612.25,2740.3,1.7946,6.8791,0.05,718.6525,2.048825
612.25,2740.3,1.7946,6.8791,0.06,739.933,2.09967
612.25,2740.3,1.7946,6.8791,0.07,761.2135000000001,2.150515
612.25,2740.3,1.7946,6.8791,0.08,782.494,2.20136
612.25,2740.3,1.7946,6.8791,0.09,803.7745,2.252205
612.25,2740.3,1.7946,6.8791,0.1,825.0550000000001,2.30305
612.25,2740.3,1.7946,6.8791,0.11,846.3355,2.353895
612.25,2740.3,1.7946,6.8791,0.12,867.616,2.40474
612.25,2740.3,1.7946,6.8791,0.13,888.8965000000001,2.455585
612.25,2740.3,1.7946,6.8791,0.14,910.1770000000001,2.50643
612.25,2740.3,1.7946,6.8791,0.15,931.4575,2.5572749999999997
612.25,2740.3,1.7946,6.8791,0.16,952.738,2.60812
612.25,2740.3,1.7946,6.8791,0.17,974.0185000000001,2.6589650000000002
612.25,2740.3,1.7946,6.8791,0.18,995.299,2.70981
612.25,2740.3,1.7946,6.8791,0.19,1016.5795,2.760655
612.25,2740.3,1.7946,6.8791,0.2,1037.8600000000001,2.8115
612.25,2740.3,1.7946,6.8791,0.21,1059.1405,2.862345
612.25,2740.3,1.7946,6.8791,0.22,1080.421,2.91319
612.25,2740.3,1.7946,6.8791,0.23,1101.7015000000001,2.964035
612.25,2740.3,1.7946,6.8791,0.24,1122.982,3.01488
612.25,2740.3,1.7946,6.8791,0.25,1144.2625,3.065725
612.25,2740.3,1.7946,6.8791,0.26,1165.5430000000001,3.1165700000000003
612.25,2740.3,1.7946,6.8791,0.27,1186.8235,3.167415
612.25,2740.3,1.7946,6.8791,0.28,1208.1040000000003,3.21826
612.25,2740.3,1.7946,6.8791,0.29,1229.3845000000001,3.2691049999999997
612.25,2740.3,1.7946,6.8791,0.3,1250.665,3.31995
612.25,2740.3,1.7946,6.8791,0.31,1271.9455,3.370795
612.25,2740.3,1.7946,6.8791,0.32,1293.226,3.42164
612.25,2740.3,1.7946,6.8791,0.33,1314.5065,3.472485
612.25,2740.3,1.7946,6.8791,0.34,1335.7870000000003,3.52333
612.25,2740.3,1.7946,6.8791,0.35000000000000003,1357.0675,3.5741750000000003
612.25,2740.3,1.7946,6.8791,0.36,1378.348,3.62502
612.25,2740.3,1.7946,6.8791,0.37,1399.6285,3.675865
612.25,2740.3,1.7946,6.8791,0.38,1420.909,3.72671
612.25,2740.3,1.7946,6.8791,0.39,1442.1895,3.7775550000000004
612.25,2740.3,1.7946,6.8791,0.4,1463.4700000000003,3.8284000000000002
612.25,2740.3,1.7946,6.8791,0.41000000000000003,1484.7505,3.879245
612.25,2740.3,1.7946,6.8791,0.42,1506.031,3.93009
612.25,2740.3,1.7946,6.8791,0.43,1527.3115,3.980935
612.25,2740.3,1.7946,6.8791,0.44,1548.592,4.0317799999999995
612.25,2740.3,1.7946,6.8791,0.45,1569.8725,4.082625
612.25,2740.3,1.7946,6.8791,0.46,1591.1530000000002,4.13347
612.25,2740.3,1.7946,6.8791,0.47000000000000003,1612.4335,4.184315
612.25,2740.3,1.7946,6.8791,0.48,1633.714,4.2351600000000005
612.25,2740.3,1.7946,6.8791,0.49,1654.9945,4.286004999999999
612.25,2740.3,1.7946,6.8791,0.5,1676.275,4.33685
612.25,2740.3,1.7946,6.8791,0.51,1697.5555000000002,4.387695000000001
612.25,2740.3,1.7946,6.8791,0.52,1718.8360000000002,4.43854
612.25,2740.3,1.7946,6.8791,0.53,1740.1165,4.489385
612.25,2740.3,1.7946,6.8791,0.54,1761.3970000000002,4.54023
612.25,2740.3,1.7946,6.8791,0.55,1782.6775000000002,4.591075
612.25,2740.3,1.7946,6.8791,0.56,1803.9580000000003,4.641920000000001
612.25,2740.3,1.7946,6.8791,0.5700000000000001,1825.2385000000002,4.6927650000000005
612.25,2740.3,1.7946,6.8791,0.58,1846.519,4.74361
612.25,2740.3,1.7946,6.8791,0.59,1867.7995,4.794455
612.25,2740.3,1.7946,6.8791,0.6,1889.0800000000002,4.8453
612.25,2740.3,1.7946,6.8791,0.61,1910.3605,4.896145000000001
612.25,2740.3,1.7946,6.8791,0.62,1931.641,4.9469899999999996
612.25,2740.3,1.7946,6.8791,0.63,1952.9215000000002,4.997835
612.25,2740.3,1.7946,6.8791,0.64,1974.2020000000002,5.04868
612.25,2740.3,1.7946,6.8791,0.65,1995.4825,5.099525
612.25,2740.3,1.7946,6.8791,0.66,2016.7630000000001,5.150370000000001
612.25,2740.3,1.7946,6.8791,0.67,2038.0435000000002,5.201215
612.25,2740.3,1.7946,6.8791,0.68,2059.3240000000005,5.25206
612.25,2740.3,1.7946,6.8791,0.6900000000000001,2080.6045000000004,5.302905000000001
612.25,2740.3,1.7946,6.8791,0.7000000000000001,2101.885,5.353750000000001
612.25,2740.3,1.7946,6.8791,0.71,2123.1655,5.4045950000000005
612.25,2740.3,1.7946,6.8791,0.72,2144.446,5.455439999999999
612.25,2740.3,1.7946,6.8791,0.73,2165.7264999999998,5.506285
612.25,2740.3,1.7946,6.8791,0.74,2187.007,5.55713
612.25,2740.3,1.7946,6.8791,0.75,2208.2875000000004,5.607975
612.25,2740.3,1.7946,6.8791,0.76,2229.568,5.65882
612.25,2740.3,1.7946,6.8791,0.77,2250.8485,5.709665
612.25,2740.3,1.7946,6.8791,0.78,2272.129,5.76051
612.25,2740.3,1.7946,6.8791,0.79,2293.4095,5.811355000000001
612.25,2740.3,1.7946,6.8791,0.8,2314.6900000000005,5.8622000000000005
612.25,2740.3,1.7946,6.8791,0.81,2335.9705000000004,5.913045
612.25,2740.3,1.7946,6.8791,0.8200000000000001,2357.251,5.96389
612.25,2740.3,1.7946,6.8791,0.8300000000000001,2378.5315,6.014735000000001
612.25,2740.3,1.7946,6.8791,0.84,2399.812,6.06558
612.25,2740.3,1.7946,6.8791,0.85,2421.0925,6.1164250000000004
612.25,2740.3,1.7946,6.8791,0.86,2442.373,6.16727
612.25,2740.3,1.7946,6.8791,0.87,2463.6535000000003,6.218115
612.25,2740.3,1.7946,6.8791,0.88,2484.934,6.26896
612.25,2740.3,1.7946,6.8791,0.89,2506.2145,6.319805000000001
612.25,2740.3,1.7946,6.8791,0.9,2527.495,6.37065
612.25,2740.3,1.7946,6.8791,0.91,2548.7755,6.421495
612.25,2740.3,1.7946,6.8791,0.92,2570.0560000000005,6.47234
612.25,2740.3,1.7946,6.8791,0.93,2591.3365000000003,6.523185000000001
612.25,2740.3,1.7946,6.8791,0.9400000000000001,2612.617,6.5740300000000005
612.25,2740.3,1.7946,6.8791,0.9500000000000001,2633.8975,6.624875
612.25,2740.3,1.7946,6.8791,0.96,2655.178,6.67572
612.25,2740.3,1.7946,6.8791,0.97,2676.4585,6.726565
612.25,2740.3,1.7946,6.8791,0.98,2697.739,6.77741
612.25,2740.3,1.7946,6.8791,0.99,2719.0195000000003,6.828255
619.58,2742.4,1.812,6.8636,0.0,619.58,1.812
619.58,2742.4,1.812,6.8636,0.01,640.8082,1.862516
619.58,2742.4,1.812,6.8636,0.02,662.0364000000001,1.913032
619.58,2742.4,1.812,6.8636,0.03,683.2646000000001,1.963548
619.58,2742.4,1.812,6.8636,0.04,704.4928,2.014064
619.58,2742.4,1.812,6.8636,0.05,725.721,2.06458
619.58,2742.4,1.812,6.8636,0.06,746.9492,2.115096
619.58,2742.4,1.812,6.8636,0.07,768.1774,2.165612
619.58,2742.4,1.812,6.8636,0.08,789.4056,2.216128
619.58,2742.4,1.812,6.8636,0.09,810.6338000000001,2.266644
619.58,2742.4,1.812,6.8636,0.1,831.8620000000001,2.31716
619.58,2742.4,1.812,6.8636,0.11,853.0902000000001,2.367676
619.58,2742.4,1.812,6.8636,0.12,874.3184000000001,2.418192
619.58,2742.4,1.812,6.8636,0.13,895.5466000000001,2.468708
619.58,2742.4,1.812,6.8636,0.14,916.7748000000001,2.519224
619.58,2742.4,1.812,6.8636,0.15,938.003,2.56974
619.58,2742.4,1.812,6.8636,0.16,959.2312000000001,2.620256
619.58,2742.4,1.812,6.8636,0.17,980.4594000000001,2.670772
619.58,2742.4,1.812,6.8636,0.18,1001.6876,2.721288
619.58,2742.4,1.812,6.8636,0.19,1022.9158000000001,2.771804
619.58,2742.4,1.812,6.8636,0.2,1044.1440000000002,2.82232
619.58,2742.4,1.812,6.8636,0.21,1065.3722,2.872836
619.58,2742.4,1.812,6.8636,0.22,1086.6004,2.923352
619.58,2742.4,1.812,6.8636,0.23,1107.8286,2.973868
619.58,2742.4,1.812,6.8636,0.24,1129.0568,3.024384
619.58,2742.4,1.812,6.8636,0.25,1150.285,3.0749
619.58,2742.4,1.812,6.8636,0.26,1171.5132,3.125416
619.58,2742.4,1.812,6.8636,0.27,1192.7414,3.175932
619.58,2742.4,1.812,6.8636,0.28,1213.9696000000001,3.226448
619.58,2742.4,1.812,6.8636,0.29,1235.1978,3.2769639999999995
619.58,2742.4,1.812,6.8636,0.3,1256.426,3.32748
619.58,2742.4,1.812,6.8636,0.31,1277.6542,3.377996
619.58,2742.4,1.812,6.8636,0.32,1298.8824,3.428512
619.58,2742.4,1.812,6.8636,0.33,1320.1106,3.479028
619.58,2742.4,1.812,6.8636,0.34,1341.3388,3.529544
619.58,2742.4,1.812,6.8636,0.35000000000000003,1362.567,3.58006
619.58,2742.4,1.812,6.8636,0.36,1383.7952,3.6305759999999996
